id,spoken_words
24871,Pale ales. Please.
24872,Not Marmaduke! Never Marmaduke!
24873,"Marmaduke was horrible today! Also, Marge is in therapy and she didn't even tell me!"
24874,"Spied on her with a hidden camera. She thinks I'm selfish, she thinks I don't spend enough time with the kids..."
24875,I guess the only choice is to come clean and tell her what I know... and how I know.
24876,"Moe, that's great. How do you get your ideas?"
24877,"Yeah, you do like your secrets, don't you, Marge?"
24878,"Uh, I'm here to check in for the three o'clock."
24879,"That's ""Fake Name."""
24880,"That's ""Alias."" Du-uh."
24881,Oh my God... Marge needs this. It lights her way through the dark path of marriage to me.
24882,No need. Everything's fine.
24883,"Well, as long as I'm paying for the time..."
24884,"Ow! Where'd you learn to cut hair, idiot?"
24885,"I don't need to know, Marge. You deserve to have your secrets."
24886,"Okay, Marge. But first, well, I have something I need to tell you. Something I did you might be mad about, and rightly so."
24887,Woo-hoo! I tried! Okay.
24888,Yeah. And?
24889,Where's that cake now?
24890,Who bought it?
24891,Excuse me. I have to make a call.
24892,"Okay, Hibbert's in surgery, but they're having him paged."
24893,"Wait, something's wrong. That's better."
24894,"Sorry son, I only have twenties. And if God needs money, why doesn't he just write another Bible? The first one sold pretty well."
24895,"All right, son... but you have to pay me back."
24896,Do you have my money?
24897,Do you have my money?
24898,"Right, right, too soon. Do you have my money?"
24899,"Seriously, do you have my money?"
24900,Where's my money?
24901,Where's... my... mon... ey?
24902,"Where's my money? Do you have my money? Where is it? You know, if you had the money, I'm right here. Do you have the money?"
24903,"Pressure's how you make your beloved diamonds, Marge."
24904,Quit pressuring me!
24905,What? Did you owe me some money?
24906,"Hey, you've said it twice, Marge. You're in pretty deep."
24907,Ten minute rule.
24908,Sit. Sit. Sit! Sit! SIT!!!
24909,"I don't know what that is, but it's not sitting!"
24910,"Oh, I know what that means. There comes a time when a boy sneaks his first beer. Finally! I was beginning to think that kid was a teetotaler."
24911,"More like ""at your six-pack,"" am I right? It's okay if you need to take a little nap."
24912,Because you're so drunk you can barely keep it together!
24913,But it does sound like the kind of lie you'd make up after the first time you got blitzed.
24914,It's even better than I thought... you've found your Moe Szyslak! In just a few short years you'll be getting your version of baked on your version of pot listening to your version of Journey.
24915,What's he doing?
24916,"Okay. In your terms, points are like mice."
24917,Don't interrupt! I just thought it would be nice if we shared an interest.
24918,Fine! But the game is much more enjoyable if you understand it.
24919,"Look, the Eagles and the Falcons. Tell me you're not interested in that."
24920,I could fly too if I didn't have a wife and three kids!
24921,At least someone in this family is using them.
24922,"Uh, listen, boy... maybe you should spend more time with your old best friend. You know, Dweebler."
24923,Because it's his home forever.
24924,"I'm eating the food of the future. Beep, boop. What is... love? Boop, beep, boop."
24925,"Ooh, campus! Do you have a statue of the founder I can stick a funny hat on?"
24926,Go! Go! Go!
24927,Real doctor or PhD?
24928,Sideshow Bob!
24929,Overfed? I don't know this word.
24930,Fine. I'll take you. They have this cool psych class at the campus I sat in on.
24931,It doesn't matter. I'm taking it pass-fail.
24932,That's why I've got to get the marshmallows down fast.
24933,I like how they cut them down from a hundred and forty characters to a more manageable twenty characters.
24934,"Marge, teens can't control their urges. It's why there's never been a teenage President."
24935,"No. I'm saying you're wasting everyone's time. But it's a church thing, so that's a given."
24936,Sorry.
24937,"Listen, you punks. If you can't handle the image of our naked bodies in the tender act of a-oo-ga, you should never have come to the basement of this holy place."
24938,What the--
24939,Never!
24940,How dare you torture my children with Mozart!
24941,I call all music Mozart!
24942,"If it's not final, who cares?"
24943,"If it's important, they'll call back."
24944,That man can't remember anything except our number!
24945,"My contract clearly promised ""barely livable""!"
24946,"Oh... I guess Grampa's coming home with us. Unless... what about that nice dog boarding place? The really good one, where they each have their own dog ""partner."""
24947,"You're right. Bad idea, bad idea... Should we just, y'know... drive by and take a look at the place? Bad idea, bad."
24948,"Honey, Grampa is the closest thing I have to a father and I love him. But three octogenocerouses?"
24949,Speak for yourself. Glug-glug-glug. Chomp-chomp-chomp. Beeeeep. My lifestyle is my retirement plan.
24950,"Uh... c'mon, boy. Your job is to guide me."
24951,"I mean down the stairs, you stupid kid!"
24952,"You just wanna see your old man trip and fall! Well, sorry to disappoint you, lad, but, what the--"
24953,"I've had it up to here with those freeloading wrinkle bags. They pee all night, they cry all day and every time they use the computer the font is huge!"
24954,Have you seen how he treats my Grampa? Never visits him. Never even acknowledges his existence.
24955,Oh yeah!
24956,"Okay. You know, I love him too. In a manly way that never shows itself."
24957,"I can handle them from now on, Marge."
24958,"Gentlemen, I've been thinking. My glorious youth and beauty won't last forever. Someday, when the leaves have turned, and the moon has broken apart into chunks of floating cheese, I will be old."
24959,I'm hoping we can find a way to coexist.
24960,"Wow, never had breakfast at six in the morning before."
24961,"Oh, when does the exercise start?"
24962,Oh my God! This counts as exercise? I'm barely moving and I'm smelling Cinnebun. Sometimes you have to wait till you're thirty-eight to discover who you really are. I'm a seventy-nine-year-old man!
24963,"Uh, okay! Um... I can't."
24964,"All you gals like chicken dinners, Marge."
24965,Better turn up the heat.
24966,"Young lady, in my day..."
24967,You won't feel so bolloxed once my social security checks start coming.
24968,Falsies.
24969,Oh my God! I know that kid! We've gotta help him!
24970,Fine. Your generation did its part when it won World War Two and created the Rockford Files. I've got this one.
24971,"Oh, it is so hard running in sand."
24972,No. No. I can't be old yet. I won't let the ravages of time catch up with me till I'm fifty-two!
24973,I'm coming at you with all the power of a reverse mortgage!
24974,"Now let's go home, son."
24975,We've got ten minutes between the kids falling asleep and the old guys waking up.
24976,"Lisa ""wants"" ""a"" ""dot dot dot""..."
24977,Guinea pig?
24978,"Lisa got to you. I don't know how, but she got to you."
24979,Emojis. Now she's gone too far.
24980,"Circle ""other."""
24981,"Boilerplate, boilerplate, boilerplate... we can skip all this litter box stuff... if pet becomes internet superstar, all rights revert to father... Sign here, here, initial here, one more over here, and... done."
24982,"The kid-parent contract -- unenforceable, yet you feel like you didn't completely cave."
24983,"You don't have children, do you?"
24984,"She's gone, honey. She's gone."
24985,She thinks she's decided. Don't say a thing. Don't blow this!
24986,Fighting Tweakers rule!
24987,Kettle corn... the heroin of the farmer's market.
24988,Sure we could go to a fancy gallery and spend a bunch of money. Or...
24989,"Yeah, these seem great. Oh, too bad someone used cello rosin."
24990,I don't know. How 'bout this poster of a really rockin' jukebox?
24991,You know it's rockin' 'cause music notes are coming out of it.
24992,"Well, to me, it looks like... garbage salad, but that's the great thing about art: everyone can have their own opinion about why it sucks."
24993,You guys are crazy. I've never even heard of that guy. It's not like it was painted by Leonardo Da Vinci Code.
24994,"Now, ere's what makes art valuable: 1. Nudity. 2. Holograms. 3. Something terrible happening to Jesus."
24995,"Nobody touch it! Bart, stop looking at it!"
24996,"No, you'll wear it out!"
24997,"Baby, you saw something in this painting, and you were right."
24998,"Split it? Whoa. Whoa, whoa, whoa, whoa, whoa, whoa, whoa, whoa, whoa..."
24999,"Whoa, whoa, whoa, whoa, whoa, whoa..."
25000,"Whoa, whoa, whoa..."
25001,"Whoa, whoa, whoa..."
25002,Whoa! Whoa! Whoa!
25003,"Whoa, whoa, whoa, whoa, whoa, whoa, whoa, whoa... split it with them?"
25004,"Yes, they sold it to us. So now it's our painting. We can hang it on our wall, cut eyeholes in it to spy on people, or... sell it for lots of money which we keep."
25005,This dude gets it.
25006,I don't know what you're talking about. Hide the treasure!
25007,"Are they, Marge? If you think about it, aren't they really just the parents of a kid who happens to hang out with our kid?"
25008,"I would feel: A). Happy for their good fortune, B). Proud to know rich people, and C). Grateful for an opportunity to learn from a mistake."
25009,Then they'll just be mad about the sixty-five percent that we're keeping!
25010,"Marge, you like kindness, right?"
25011,"So even if we gave Kirk and Luann some of money, the knowledge of what they could have had will eat away at them, like piranhas devouring a wounded yeti."
25012,Homer looks into Marge's eyes.
25013,It's kinder never to tell them.
25014,What'll it take to buy your silence?
25015,"Okay Milhouse, the guys in back are putting your new bike together."
25016,I guess. You're funny! No wonder Lisa's in love with you.
25017,We had a deal. And now we've got nothing...
25018,"We were gonna treat you to dinner at an upscale chain restaurant and never explain why, but now forget it!"
